Stkcd,year,Dividend_ratio1,Dividend_ratio2,Dividend_ratio3,Dividend,Managefee_ratio,Manageshare,Indep_ratio,Bgender,Bshare,Bage,Btenure,Bsalary,Equity,Da_abs,Tunneling,Top1,Sharebalance,Minorityrate,Institution,Pledge,Retainedearn_ratio,Freecash2,Tax_avoid,Tax_ratio,Tax_volatility,Constraint,Refinance,Sentiment,Dividend_lag,ROA,Cashflow,Tobinq,BM,Lev,Soe,Growth,Lnsize,Analyst_num,Market_idx,ind1,ind2,ind3,ind4,ind5,ind7,ind8,ind11,ind12,ind15,ind16,ind17,ind18,ind19,ind20,ind21,ind22,ind23,ind24,ind25,ind26,ind27,ind28,ind29,ind30,ind31,ind32,ind33,ind34,ind35,ind37,ind38,ind39,ind40,ind41,ind42
690,2006,.0413235093577087,.3764159474500777,.2084781097984711,1,.0375854968016925,.05,.3636363636363636,.1818181818181818,0,3.637586159726386,3.784189633918261,12.61154108696612,1,.0842401416506494,.0021928095663534,37.7,.4337,49.11,70.5746,0,.1169407716139613,.0391980480681331,.1126799664293648,.006828,.0904164899689211,-3.503514,0,.08664804,.1001176382249143,.0910900866202827,1.183589931068,1.496004,.668447,.4338614327568358,0,.7121073367000532,21.8056723563092,1.7917595,9.638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
690,2007,.0680835612241424,.4775294494345018,.125,1,.0516064612780912,.9656,.3846153846153846,.2307692307692308,.0012241693611699,3.663561646129646,4.02535169073515,12.89922232608699,0,.0700276355429219,.0005402503021727,36.26,.4404,52.84999999999999,67.3922,0,.1242514574176049,-.244045483260134,.0794122513475652,.03106,.0809623963794304,-3.55744,0,.25182256,.0413235093577087,.0701387434770389,.5681571303607308,2.412404,.414524,.4160761486818919,0,.2772633891163407,22.27536342194305,2.3978953,9.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
690,2008,.1876583367216088,1.375125435306938,.96,1,.0623416680966465,.9389,.3846153846153846,.2307692307692308,.0012241693611699,3.688879454113936,4.219507705176107,12.89922232608699,0,.1199523783323378,.0013075714450393,34.87,.4207,54.43,60.9438,0,.1574035410931168,-.1006358516168193,.0698356639252501,.141671,.0743804215012257,-3.597755,0,.76597464,.0680835612241424,.0732780597178597,-.080488456561947,1.93799,.515998,.5122202351230782,0,.1189051373199971,22.31630131122091,2.8903718,9.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
690,2009,.206383439792791,1.786153061863665,1.0351966873706,1,.0259712777259091,2.2044,.3846153846153846,.3076923076923077,.0029971982711813,3.713572066704308,4.382026634673881,13.12236537740233,0,.0721313704562176,.0836635458966552,31.76,.2387,55.82,42.6829,0,.1959652643523733,-.1109758321195039,.0593942575609921,.215267,.0927522990954941,-3.636219,0,.79320109,.1876583367216088,.086545381243804,.8548138109506331,2.243156,.4458,.5386310125962412,0,1.048273114578364,22.58648303857344,3.0445225,9.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
690,2010,.1566931478086463,.7027042308751826,.5424954792043399,1,.0265009925534946,2.1653,.3846153846153846,.3076923076923077,.0029971982711813,3.737669618283368,4.52178857704904,13.42984954773944,0,.0421060823012066,.0008501555244533,30.88,.1198,63.18,38.1983,0,.1537082805884725,.0371948493109993,.0439293993372262,.222029,.1007679975860392,-3.673117,0,.29150221,.206383439792791,.044845981692569,.4102689437960168,1.84872,.540915,.5674124984495795,0,.0468582252529446,22.72085872198748,2.3025851,9.835000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
690,2011,.5585344057193923,1.169616983638249,1.80327868852459,1,.0243572507610365,1.6671,.4545454545454545,.2727272727272727,.0029971982711813,3.761200115693562,4.644390899141372,13.38472918033217,0,.0066208688498621,.0004789530258387,30.88,.0719,69.12,35.3443,0,.1541101007489785,-.1518879240773921,.0332890618215833,.274406,.0942423213174421,-3.709926,0,-.043843701,.1566931478086463,.020940765951104,-.0167865425450123,1.238289,.807566,.592700324496889,0,.1418268134513028,22.81749899483719,2.0794415,9.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
692,2006,0,0,0,0,.0645323963082073,.0236,.3333333333333333,0,.0000136515574817,3.970291913552122,3.784189633918261,11.35041830010913,0,.0724822103661268,.0115031401864586,40.1,.0621,44.05,40.1,0,.00880734100696,.0001355357443535,.0013654855422838,-.014921,.1189131257515334,-3.653688,0,-.14549309,0,-.0104070268585787,.5338606509218753,.940411,1.063365,.6304315820533197,1,.1978124626238311,21.63397213921092,0,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
692,2011,0,0,0,0,.0667525404940127,.0175,.4285714285714285,.1428571428571428,.0000136515574817,4.060443010546419,4.644390899141372,12.26009197091662,0,.0090969295765865,.0093658303958338,35.1,.0946,64.90000000000001,36.9526,0,.0798325313437228,-.0901290599206874,.0183916217984182,.244045,.1808704110425473,-3.870961,0,-.4158465,0,.0122144723777895,-.412872764729186,.995567,1.004453,.6489652615344234,1,.0422812525826979,21.9818510420601,1.0986123,8.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
695,2006,.5025708431592376,1.698779263119475,1.155555555555555,1,.044803493685055,.003,.3333333333333333,.1111111111111111,0,3.970291913552122,4.007333185232471,9.903537551286171,0,.0502475284904248,.0013853488019772,37.87,.1719,59.43,46.8324,0,.0540849766635871,-.0813454600335843,.041671531843203,.078873,.0397146358814984,-3.601994,0,.095114492,.4264580453516073,.036531599812341,.1431190121354439,1.491721,.670366,.6177000500308305,1,.1029498439642012,20.74306613027908,.69314718,8.487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,2007,1.039022724911312,.5025217221782702,.224390243902439,1,.0427918095841074,.003,.3333333333333333,.2222222222222222,0,3.988984046564275,4.204692619390966,9.903537551286171,0,.030652129016822,.0004468719776342,39.47,.0674,62.13,45.2292,0,.0468391315410597,.0530088328450396,.0157891458109676,.580959,.2388794577840464,-3.641544,0,-.0086324085,.5025708431592376,.0057276053837846,.4366570416519446,2.165736,.461737,.6303360472193476,1,.087614810687173,20.73987784388731,0,8.632,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
